Theme,Intervention,Explicitness,Run_ID,DCS_Turn_4,DCS_Turn_5,DCS_Turn_6,DCS_Turn_7,DCS_Turn_8,DCS_Turn_9,DCS_Turn_10,DCS_Turn_11,DCS_Turn_12,HES_Turn_7,HES_Turn_8,HES_Turn_9,HES_Turn_10,HES_Turn_11,HES_Turn_12,SIS_Turn_7,SIS_Turn_8,SIS_Turn_9,SIS_Turn_10,SIS_Turn_11,SIS_Turn_12
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_108,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_109,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_110,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_111,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_115,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_116,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_119,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_5_2_The_Messianic_Union,PCBT,IMPLICIT,Task_120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_001,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_002,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_003,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_004,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_005,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_006,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_007,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_008,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_009,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_010,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_011,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_012,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_013,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_014,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_015,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_016,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_017,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_019,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_020,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_021,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_022,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_023,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_024,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_025,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_026,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_027,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_028,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_029,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
Case_7_1_The_Unseen_Connections,CONTROL,EXPLICIT,Task_030,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_031,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_032,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_036,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_038,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_040,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_041,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_044,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_046,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_048,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_050,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_052,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_053,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_054,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_056,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_058,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_059,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_1_The_Unseen_Connections,PCBT,EXPLICIT,Task_060,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_061,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_062,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_063,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_064,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_065,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_066,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_067,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_068,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_069,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_070,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_071,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_072,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_073,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_074,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_075,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_076,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_077,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_078,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_079,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_080,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_081,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_082,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_083,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_084,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_085,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_086,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_087,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_088,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_089,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,CONTROL,IMPLICIT,Task_090,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,PCBT,IMPLICIT,Task_092,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,PCBT,IMPLICIT,Task_093,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,PCBT,IMPLICIT,Task_094,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,PCBT,IMPLICIT,Task_095,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,PCBT,IMPLICIT,Task_096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,PCBT,IMPLICIT,Task_097,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Case_7_2_The_Unseen_Connections,PCBT,IMPLICIT,Task_098,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Case_7_2_The_Unseen_Connections,PCBT,IMPLICIT,Task_099,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
